,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,MEGNO,MEGNOstd
780,0.1784532045430657,0.0009191233738287348,0.00042205109820268687,0.008725264914123145,0.233445853424398,0.0004892864219749654,0.00033025926336676607,0.010101466003102253,2.0009684991915386,0.2222696489083938
781,0.17845320454306582,0.0015421177268889641,0.00034974273660822217,0.005965106133286165,0.23344585342439705,0.0015796899810991613,0.0007858242394784069,0.005979970639912804,1.998820780798643,0.22183219468396756
782,0.1784532045430661,0.1981190995103267,0.005870312011833029,0.027956671778287236,0.23344585342439694,0.12259384621253452,0.0011050957032726933,0.11983317411458509,50.14329093507589,17.59981804975513
783,0.1784532045430651,0.09484286246695202,0.007901277488112458,0.0227725875891601,0.23344585342439825,0.08003868232521753,0.0035518712095024435,0.025480956449937926,35.33249432930076,10.45167754713475
784,0.17845320454306754,0.002465117108788089,0.00043876850051853176,0.002854229058401038,0.23344585342439694,0.0006863878655665345,3.549312981599829e-05,0.0036317315925863377,1.999082844011645,0.22194467032431558
785,0.17845320454306615,,,,0.23344585342439783,,,,,
786,0.17845320454306504,0.008475055290800447,0.0008060790793931434,0.00316996759656692,0.2334458534243982,0.004955124569015428,0.0001558152905316672,0.007114977745258327,2.000473978774431,0.2223877226349238
787,0.17845320454306568,0.0008712655501686436,0.00010644876526534792,0.006220124852491917,0.23344585342439764,0.0029838846748469513,0.00045524501764181266,0.0026330744337268413,1.9986772987185581,0.22183717712495377
788,0.17845320454306482,0.06313552270472444,0.0093855744426277,0.009192210383683503,0.23344585342439772,0.026280354012171683,0.002199891571072869,0.018890228316760745,1.9854035460835011,0.22335797761867177
789,0.1784532045430662,0.015653737626310744,0.0008654026529745447,0.021429422632361077,0.233445853424396,0.06367707076451545,0.0005846533056420111,0.009513433007295152,1.843666521177377,0.20917587530393342
790,0.1784532045430653,0.006333399513872671,0.001846027552778775,0.012964241521648354,0.2334458534243982,0.0013831736067119941,0.0010234619522959335,0.015512524081827702,2.1236781174837263,0.24651670459315464
791,0.17845320454306593,0.004709346600243612,0.0009119539411107493,0.030285521518119543,0.23344585342439703,0.005428083629541075,0.0020942463909319215,0.012268937476216546,37.199849772736535,11.816010044633938
792,0.17845320454306554,0.011205807913810803,0.00439354396776669,0.03053393503880552,0.23344585342439775,0.027587674400097306,0.00457317421289664,0.021402164996649688,88.13491413776276,27.284486550206015
793,0.1784532045430649,0.028362666628784138,0.004125025026042353,0.03730925711111606,0.23344585342439828,0.22339117286762755,0.020931825180330953,0.028529848357924194,102.03635146884929,31.620562660513414
794,0.17845320454306715,0.007172411544314781,0.0012676611290528936,0.002280819803017434,0.23344585342439572,0.0011482931120902265,0.00018528125194997906,0.009468316197617042,1.997591130296715,0.221621874686444
795,0.1784532045430653,0.0015085747153684786,3.115028846173689e-05,0.0019288917785104378,0.23344585342439803,0.0009369859742803947,8.394592980487312e-05,0.001372890216200164,2.0007248994995077,0.22244142504514347
796,0.17845320454306568,0.0016797317975149372,6.285674206802408e-05,0.0041234430594488634,0.23344585342439714,0.0016239700141940407,0.00046027850778623255,0.003487244033594704,1.9998159567593996,0.22216079371559214
797,0.17845320454306549,0.007570782763497215,7.986406822348152e-05,0.021112980426253106,0.2334458534243975,0.06386235004495187,0.009735904417870866,0.012339476369653875,1.251871418672579,0.27697046914055806
798,0.1784532045430646,0.0005525581151431282,3.0286167478869434e-05,0.006468878350428224,0.23344585342439902,0.0006026983350586293,0.0001406719992176743,0.0023614816587544654,1.9993010025376612,0.22199776537852833
799,0.1784532045430659,0.04338398757668531,0.00018082234892113647,0.05149141740677407,0.23344585342439667,0.0923658463524616,0.023667359892981167,0.01829971568346213,,
800,0.17845320454306537,0.001319236837253031,0.0008785408664415417,0.005484989729357109,0.23344585342439692,0.0013899683247607453,0.0004996277129518588,0.007549533642814952,2.0002015815117278,0.2222972092636467
801,0.17845320454306363,0.024233884259148377,0.0028896349771750105,0.0035072360703604535,0.23344585342439855,0.005630757267109018,0.00020326406527176955,0.010571588586761682,2.000435583820958,0.22233557035489976
802,0.1784532045430663,0.07943372954236341,0.006215430282153508,0.03448590356918847,0.23344585342439642,0.08980877245422651,0.004676114901219405,0.05831929244209167,,
803,0.1784532045430663,0.042053719111658304,0.01111681646855675,0.004824640434818107,0.23344585342439608,0.005258774964871234,0.0004501814283185964,0.015789111711248756,1.996672265521934,0.22237091558752206
804,0.17845320454306543,0.0014773187120491068,9.394395923432262e-05,0.007287571300487422,0.2334458534243973,0.011715390487670469,0.0014531761229966574,0.003919486881081131,1.9999893365165358,0.2223261873442395
805,0.17845320454306673,0.00274036214813856,0.00013878778200517296,0.0016017707622335631,0.23344585342439675,0.0007272156191705838,4.48041160786329e-05,0.0036053826786653204,1.9994244137752513,0.2220225057628443
806,0.17845320454306463,0.00019994233530434263,1.5863716602964607e-05,0.002935974674308333,0.23344585342439872,0.0001388518311147249,3.629867895160932e-05,0.003404387046073795,2.0005260735567427,0.22240488730561142
807,0.1784532045430644,0.0017020087853314692,0.00011388338064623989,0.0016880362797038896,0.23344585342439825,0.0011298403854381135,1.3981708982955708e-05,0.002579871985722305,2.00019412081281,0.22228578937557184
808,0.17845320454306532,0.003796009864046622,0.003311869019376485,0.0039564679820333305,0.23344585342439825,0.001510610196929498,0.00016762827081930095,0.009602785879786562,2.0007409902826314,0.22248303074216988
809,0.17845320454306596,0.0012153532140428177,0.00010148266792284933,0.003194452904543175,0.23344585342439755,0.0007948977009240331,3.24267588367885e-05,0.008641821776196204,1.9996274212459213,0.2220780816358166
810,0.1784532045430666,,,,0.23344585342439658,,,,,
811,0.17845320454306485,0.00177933479592952,9.086798229633353e-05,0.006991730974470646,0.23344585342439825,0.0021006698831665073,0.00042073074860817536,0.005200765740399672,2.0046331677994704,0.22272769987320573
812,0.1784532045430652,0.19872746735492025,0.01520263914042545,0.014588831348691031,0.23344585342439714,0.07079904501502698,0.0012854987632085744,0.038400030772472706,85.44606429696603,27.68069484233277
813,0.1784532045430673,0.0012014432222662759,0.00015516211490978864,0.0016053068834641754,0.23344585342439578,0.0007452721490824976,1.7025355376881064e-05,0.004949270717438805,1.9991051255634549,0.22193899438260178
814,0.17845320454306493,0.005735849860371953,5.545835403841294e-05,0.00667888234729696,0.23344585342439947,0.018313262880835044,0.0011595586350755039,0.005674967896123114,1.9999454971816997,0.22217872405272057
815,0.17845320454306568,0.00683060283734489,0.0010678919969987824,0.014190970142313648,0.23344585342439667,0.005744899948241448,0.0004026939884872211,0.018714598096229784,41.53999030422097,12.956528840201603
816,0.1784532045430651,0.007292576905358591,0.0008546437678854433,0.014983309854426119,0.23344585342439694,0.03133776834039752,0.002497161345742789,0.006987968578923219,2.000962404705316,0.22240739392016654
817,0.17845320454306376,0.0021643659089714113,0.0023598105005317553,0.02227688882744662,0.23344585342439844,0.0012828331874495762,0.002408034029743584,0.016272345268491743,3.1072092484697125,0.4778917496765875
818,0.17845320454306657,0.011476847117975213,0.0017079508269273163,0.005936381101833025,0.23344585342439667,0.0065021676334947555,0.001225092649432312,0.012687666649036252,1.9993961622139331,0.22220563222275003
819,0.17845320454306574,0.0036806763099974864,0.00019971549715637674,0.02553289176910074,0.23344585342439755,0.12825540456323123,0.017520147630412063,0.00848127206912552,1.6288623046790696,0.25803032982608054
820,0.1784532045430656,0.0018537380662131788,0.00081168806857089,0.018562710784829566,0.23344585342439722,0.006275605510857616,0.002303052993094742,0.012554554833260515,2.0207704996617983,0.22542905138894698
821,0.17845320454306463,0.025072871310403606,0.005078560974238773,0.007588716953063252,0.23344585342439758,0.009661564441861,0.0006412257682692778,0.02077787732760123,1.9939743998623511,0.22070734653748575
822,0.1784532045430653,0.10073883280182429,0.016221567905536173,0.021296515056733474,0.23344585342439803,0.05087587983272219,0.0008253330083772986,0.021312532845503315,2.394135659522233,0.2704985582448752
823,0.1784532045430651,0.00492315351839045,0.0018094954805718618,0.010265886125997369,0.23344585342439905,0.0025163591389041457,0.0013803095122198355,0.013865383789548198,1.9982719561891893,0.22179072184664358
824,0.17845320454306493,0.0007213893757870086,5.5143585156708363e-05,0.0010391811301006674,0.23344585342439847,0.0004997777603019971,1.5216473055512947e-05,0.0016877214857526294,2.00013297771322,0.2222635022620818
825,0.17845320454306576,0.005041271822826621,0.0008771834955353788,0.001618489781859803,0.23344585342439725,0.0011549937445281529,3.630715302611492e-05,0.005043315005356094,1.9997507342989156,0.2221384283770457
826,0.17845320454306593,0.003841563131622661,0.001329328765092407,0.018782809607018527,0.233445853424398,0.00568738814161586,0.0020108176120986507,0.014259309691162632,2.01084432974634,0.22009147171560314
827,0.17845320454306549,0.01342199185866201,0.0006429543959135304,0.03639537076681315,0.233445853424398,0.09339458427483424,0.005864967811425395,0.006652956301975365,158.43529201948218,49.380767818653
828,0.17845320454306557,0.03056195345288635,0.0019735190649272905,0.011467758905297006,0.2334458534243967,0.01760722599190402,0.0009641568456260913,0.012565590451512693,1.9998730316645785,0.22238973458292702
829,0.17845320454306468,0.002807679003500467,0.0004411017062514485,0.029848532053333716,0.23344585342439844,0.006259171922578792,0.002311137743584484,0.003532458681000253,1.9380914470443964,0.22131975554327785
830,0.17845320454306518,0.01346069884629338,0.004835498889722628,0.012795198057491963,0.23344585342439886,0.0019954882274706358,0.001440821352779188,0.016464651557535508,2.001184398156406,0.22225704527315587
831,0.17845320454306457,0.052373372129096256,0.0015582948229208877,0.02701627754634791,0.23344585342439908,0.036415422663686386,0.0021697948146574917,0.016970700929355598,40.173394693381866,12.568697225233974
832,0.1784532045430657,,,,0.23344585342439783,,,,,
833,0.17845320454306535,0.003432579922624809,0.0005430096466002694,0.014592693397549402,0.2334458534243986,0.02196669655635795,0.002735395642738483,0.010051506216795054,2.000604474626509,0.22242112850727086
834,0.17845320454306549,0.007069356999401877,0.0006712667069646111,0.006731412467602697,0.23344585342439816,0.008917780637438423,0.0003212496556201245,0.005450487131317388,1.999072072170278,0.22196660788737707
835,0.17845320454306463,0.014705762348783081,0.0005443682603438636,0.03476098264225211,0.23344585342439858,0.18655225370957854,0.018644066244465532,0.012353289381690816,120.80221717958374,36.030831123733975
836,0.17845320454306582,0.011234262017274108,0.0020212953010405633,0.00860291075623776,0.23344585342439642,0.010089519055685373,0.0007985577767518787,0.006533192990294763,1.9998286463458226,0.22218183405341635
837,0.1784532045430646,0.004983660808918808,9.620589521694324e-05,0.010647879202299183,0.23344585342439722,0.025831726306818764,0.0013273446598185568,0.005353199819653707,1.9794649360118002,0.22044544005643563
838,0.1784532045430671,0.0007358999456574032,5.22541387635628e-05,0.0010348259059388474,0.23344585342439664,0.0005020383684062908,4.328853159245368e-05,0.0019190293943564714,2.000642871941369,0.22244433017891072
839,0.1784532045430655,0.026937218731104922,0.0023170686534014677,0.00942600124243113,0.23344585342439772,0.018046775993180667,0.0014955145192344281,0.009194420912426698,1.9848923252708497,0.2525454563086081
840,0.17845320454306549,0.00701214470477724,0.0016229358963148783,0.0011849933906907227,0.2334458534243972,0.0010392172431794122,2.860979422824908e-05,0.006454527911685586,2.000524756710721,0.2223986118773631
841,0.17845320454306435,0.031865143426908826,0.007094849411176484,0.03561694093242926,0.23344585342439925,0.0016613097723971791,0.0014751716328853972,0.022361749052145732,39.14160540337649,12.848303342849889
842,0.17845320454306784,0.01669789863258498,0.0007699032629599674,0.009727750695027536,0.23344585342439614,0.015460782396778536,0.0004710585592658686,0.008128092346898208,2.0008425956091562,0.22240883051040444
843,0.17845320454306543,0.009475157102052375,0.000600544850438598,0.010561718243213714,0.2334458534243973,0.004522181861305774,0.00011166470783236487,0.013529168725097133,2.0317220213510447,0.22439030262238807
844,0.1784532045430652,0.015875944794340128,0.0009674260171604673,0.012535614167883555,0.23344585342439633,0.008927790057498186,0.0020478705644631835,0.016837007500928633,1.286968946229059,0.38063467262219913
845,0.17845320454306596,0.0014878397671227788,0.00018923229969588736,0.002436328943887635,0.23344585342439705,0.0005292621975968635,4.506349594794292e-05,0.0018812256890241728,2.000921320478981,0.2225324021120481
846,0.178453204543064,0.0013859258597476965,0.0001588008577652524,0.001492273153674962,0.23344585342439794,0.0008530474627440077,3.155550639797144e-05,0.0020972804352802094,2.000938026504482,0.2225596408932779
847,0.1784532045430661,0.0009025131811046391,0.00018327957756510618,0.001538946284368022,0.23344585342439775,0.0002832869792536582,3.357086006989111e-05,0.0036797024870044953,1.9996833431712786,0.22211590283099777
848,0.17845320454306504,0.0004898112335136589,1.691728790460742e-05,0.001408202878907555,0.2334458534243969,0.0006477054839437335,3.407281440313103e-05,0.0010391390648370582,1.9993936041971856,0.22202794150863187
849,0.178453204543066,0.042162692568723195,0.0013725928409667636,0.04199820642412853,0.23344585342439605,0.12018576533988723,0.013647038791773732,0.02087890497694654,115.26412727308477,29.03633462715573
850,0.17845320454306643,0.045546577490625365,0.007295787262439064,0.005440507348678095,0.2334458534243979,0.013224851028510587,0.00042549697400227367,0.014595480464086097,1.9995261635360975,0.22212298508182277
851,0.1784532045430654,,,,0.23344585342439728,,,,,
852,0.17845320454306518,0.03004523416625386,0.011383919405658577,0.02100433738255437,0.2334458534243961,0.02002471594931145,0.00461219815011614,0.022075918850969288,72.55738287280694,21.63148231121091
853,0.17845320454306496,0.0016297615267606017,0.00017374616291325343,0.003571791562766203,0.23344585342439753,0.0016363731780046334,6.868444917737826e-05,0.0025643820025749425,2.000557210674173,0.22237634397578396
854,0.1784532045430647,0.026063236829962214,0.0041710491021459285,0.003911870660911453,0.23344585342439914,0.008204084652567641,7.197441258033745e-05,0.0114532843234492,1.9999416251928943,0.22224450039694219
855,0.1784532045430653,,,,0.23344585342439772,,,,,
856,0.17845320454306549,0.0066922020471124125,0.0025695896673724678,0.007471107877787576,0.23344585342439783,0.0013369166182630086,0.0006875447418806399,0.013253715691957893,1.9999422571419996,0.22246961492618605
857,0.17845320454306574,0.07749497033052444,0.004944609711830299,0.017914587389051835,0.23344585342439886,0.06706427440213175,0.006489612128178499,0.013091180233969189,42.05264047330681,14.406966870770733
858,0.1784532045430663,0.0005144483939641787,4.509716247145305e-05,0.0008845738440487155,0.23344585342439722,0.00039725848047031766,1.080686766462992e-05,0.0015112453999850553,2.000502414294545,0.22239800240343374
859,0.1784532045430655,0.03151416192860601,0.0034550119086969077,0.02510406893344418,0.2334458534243974,0.08437017752765093,0.011124160060695883,0.015521994002104437,68.63965002481491,21.051476383626902
860,0.1784532045430651,0.017498002070148216,0.0008179312830816702,0.02498710554008087,0.23344585342439725,0.07702183479492433,0.003325317430142586,0.013024981515838596,2.0179791789642545,0.22718519965069786
861,0.17845320454306596,0.0013493568799713943,0.00042080364187400114,0.0028614225671682652,0.23344585342439722,0.0007324571342457971,0.00012830133985146318,0.0043232587888968246,2.0004510644810303,0.22237915200152253
862,0.17845320454306532,,,,0.23344585342439694,,,,,
863,0.17845320454306474,0.0008053458545693563,0.00016525512758451235,0.011310233839544773,0.23344585342439775,0.008234025482431982,0.0021406308405422206,0.007382941155219272,2.000695822445876,0.22240796109416364
864,0.17845320454306562,0.000602446050153851,4.966298150026529e-05,0.0022830379896051096,0.23344585342439791,0.0005720182921975817,4.95792025232875e-05,0.0010375446693288014,2.0000521146478,0.22223378918632344
865,0.1784532045430661,0.001607836707679958,0.0004992262407407084,0.006808202456676904,0.23344585342439678,0.000737449251007803,0.0002912940626948332,0.011028607653923946,2.005474272689564,0.22278257824483133
866,0.17845320454306596,0.0006972746516783012,9.828900706543795e-05,0.001455670688842736,0.23344585342439722,0.0004964245411434276,1.553349317251157e-05,0.003629220199341612,2.0006915320692027,0.2224629012628161
867,0.178453204543065,0.0013528322863823657,0.00036187523823685505,0.003454383867996883,0.2334458534243975,0.0012668489518629076,0.00016935651150234597,0.004209600187144523,1.9999431548378905,0.22219639754651033
868,0.1784532045430651,0.045000429503135306,0.004145403521205447,0.006960926427676354,0.23344585342439708,0.029666152769970408,0.00010541159999621959,0.013675669208095336,1.9993434903115983,0.22201414462696295
869,0.17845320454306485,0.02067985828418731,0.00908257641490486,0.03998134132417531,0.23344585342439808,0.031949838758349565,0.005739014317384553,0.022827200684419353,98.91223956213854,29.4980620679051
870,0.17845320454306562,0.0020974257443614744,0.00021554549786724196,0.0008561545574270312,0.23344585342439808,0.00031367408938070505,3.645517228315893e-05,0.004477766126913422,2.00079609298016,0.22250554143834614
871,0.17845320454306604,0.013094373206696739,0.00010693114132317838,0.014673404176591916,0.23344585342439692,0.04065377981345687,0.0008525010009539286,0.007879377368019008,1.998730670219535,0.22196124037165552
872,0.17845320454306612,0.09980467696317162,0.005210146546280904,0.012529198819333676,0.23344585342439747,0.026476618155011542,0.003700090358097051,0.016409728211236943,66.09557778006842,17.496565104463894
873,0.17845320454306585,0.006424032430664948,0.00033391179505607235,0.022776292180285665,0.23344585342439597,0.0351045928997034,0.0024782394873908084,0.006247532015085762,8.216029767301919,1.7154750350868513
874,0.17845320454306574,0.011931525707816908,0.00037553754374404757,0.007139987151838955,0.2334458534243979,0.016259210409612902,0.0010877256076182262,0.0075708376373206775,1.999584720540994,0.222043754807883
875,0.1784532045430657,0.024649291421958073,0.0031560683823833213,0.004245768628090528,0.23344585342439686,0.008491422251116567,0.00027717587296528486,0.011405556034699175,2.0005771450431915,0.22240121021518136
